           Time             nu             p1             p2           varL             q1             q2
   82100.000000       0.001079       0.000261      -0.000069      95.143784      -0.309659      -3.159683
   82150.000000       0.001079       0.000268      -0.000078      95.197907      -0.309879      -3.159849
   82200.000000       0.001079       0.000274      -0.000087      95.252037      -0.310118      -3.160011
   82250.000000       0.001079       0.000278      -0.000095      95.306174      -0.310376      -3.160166
   82300.000000       0.001079       0.000282      -0.000102      95.360319      -0.310653      -3.160312
   82350.000000       0.001079       0.000285      -0.000108      95.414471      -0.310947      -3.160447
   82400.000000       0.001079       0.000287      -0.000113      95.468629      -0.311257      -3.160570
   82450.000000       0.001079       0.000288      -0.000117      95.522794      -0.311583      -3.160679
   82500.000000       0.001079       0.000289      -0.000121      95.576965      -0.311922      -3.160772
   82550.000000       0.001079       0.000290      -0.000124      95.631141      -0.312273      -3.160849
   82600.000000       0.001079       0.000290      -0.000126      95.685322      -0.312635      -3.160908
   82650.000000       0.001079       0.000290      -0.000128      95.739507      -0.313004      -3.160947
   82700.000000       0.001079       0.000290      -0.000129      95.793695      -0.313379      -3.160967
   82750.000000       0.001079       0.000290      -0.000130      95.847885      -0.313757      -3.160966
   82800.000000       0.001079       0.000290      -0.000131      95.902076      -0.314137      -3.160945
   82850.000000       0.001079       0.000290      -0.000131      95.956267      -0.314514      -3.160903
   82900.000000       0.001079       0.000290      -0.000131      96.010457      -0.314889      -3.160841
   82950.000000       0.001079       0.000290      -0.000132      96.064645      -0.315257      -3.160759
   83000.000000       0.001079       0.000290      -0.000133      96.118832      -0.315618      -3.160658
   83050.000000       0.001079       0.000289      -0.000135      96.173014      -0.315968      -3.160539
   83100.000000       0.001079       0.000288      -0.000137      96.227194      -0.316306      -3.160403
   83150.000000       0.001079       0.000287      -0.000140      96.281368      -0.316630      -3.160252
   83200.000000       0.001079       0.000285      -0.000143      96.335537      -0.316940      -3.160087
   83250.000000       0.001079       0.000283      -0.000147      96.389701      -0.317233      -3.159910
   83300.000000       0.001079       0.000280      -0.000152      96.443857      -0.317508      -3.159722
   83350.000000       0.001079       0.000276      -0.000158      96.498007      -0.317765      -3.159526
   83400.000000       0.001079       0.000270      -0.000164      96.552150      -0.318002      -3.159324
   83450.000000       0.001079       0.000264      -0.000170      96.606285      -0.318219      -3.159117
   83500.000000       0.001079       0.000257      -0.000177      96.660412      -0.318416      -3.158909
   83550.000000       0.001079       0.000248      -0.000185      96.714531      -0.318592      -3.158701
   83600.000000       0.001079       0.000237      -0.000193      96.768642      -0.318747      -3.158496
   83650.000000       0.001079       0.000225      -0.000201      96.822745      -0.318882      -3.158296
   83700.000000       0.001079       0.000212      -0.000209      96.876841      -0.318997      -3.158104
   83750.000000       0.001079       0.000197      -0.000216      96.930929      -0.319094      -3.157921
   83800.000000       0.001079       0.000180      -0.000224      96.985011      -0.319173      -3.157749
   83850.000000       0.001079       0.000161      -0.000231      97.039087      -0.319236      -3.157590
   83900.000000       0.001079       0.000141      -0.000238      97.093158      -0.319284      -3.157445
   83950.000000       0.001079       0.000120      -0.000244      97.147223      -0.319320      -3.157316
   84000.000000       0.001079       0.000098      -0.000249      97.201283      -0.319345      -3.157203
   84050.000000       0.001079       0.000074      -0.000252      97.255339      -0.319360      -3.157107
   84100.000000       0.001079       0.000051      -0.000255      97.309392      -0.319369      -3.157029
   84150.000000       0.001079       0.000026      -0.000256      97.363441      -0.319372      -3.156970
   84200.000000       0.001079       0.000002      -0.000256      97.417489      -0.319372      -3.156930
   84250.000000       0.001079      -0.000023      -0.000255      97.471535      -0.319371      -3.156911
   84300.000000       0.001079      -0.000047      -0.000252      97.525580      -0.319371      -3.156913
   84350.000000       0.001079      -0.000071      -0.000248      97.579626      -0.319375      -3.156935
   84400.000000       0.001079      -0.000095      -0.000243      97.633673      -0.319384      -3.156976
   84450.000000       0.001079      -0.000118      -0.000237      97.687722      -0.319402      -3.157037
   84500.000000       0.001079      -0.000140      -0.000229      97.741775      -0.319428      -3.157117
   84550.000000       0.001079      -0.000161      -0.000221      97.795831      -0.319467      -3.157213
   84600.000000       0.001079      -0.000181      -0.000212      97.849891      -0.319519      -3.157325
   84650.000000       0.001079      -0.000200      -0.000202      97.903956      -0.319586      -3.157451
   84700.000000       0.001079      -0.000217      -0.000192      97.958027      -0.319669      -3.157589
   84750.000000       0.001079      -0.000232      -0.000182      98.012103      -0.319770      -3.157738
   84800.000000       0.001079      -0.000246      -0.000171      98.066186      -0.319890      -3.157896
   84850.000000       0.001079      -0.000258      -0.000161      98.120276      -0.320030      -3.158061
   84900.000000       0.001079      -0.000269      -0.000151      98.174374      -0.320190      -3.158230
   84950.000000       0.001079      -0.000278      -0.000141      98.228480      -0.320371      -3.158401
   85000.000000       0.001079      -0.000286      -0.000132      98.282593      -0.320572      -3.158572
   85050.000000       0.001079      -0.000293      -0.000123      98.336715      -0.320794      -3.158741
   85100.000000       0.001079      -0.000298      -0.000115      98.390845      -0.321037      -3.158906
   85150.000000       0.001079      -0.000302      -0.000107      98.444984      -0.321299      -3.159064
   85200.000000       0.001079      -0.000306      -0.000101      98.499129      -0.321580      -3.159213
   85250.000000       0.001079      -0.000309      -0.000095      98.553282      -0.321879      -3.159352
   85300.000000       0.001079      -0.000310      -0.000090      98.607442      -0.322194      -3.159478
   85350.000000       0.001079      -0.000312      -0.000086      98.661608      -0.322524      -3.159589
   85400.000000       0.001079      -0.000313      -0.000083      98.715780      -0.322867      -3.159684
   85450.000000       0.001079      -0.000313      -0.000080      98.769957      -0.323222      -3.159763
   85500.000000       0.001079      -0.000313      -0.000079      98.824138      -0.323585      -3.159822
   85550.000000       0.001079      -0.000314      -0.000078      98.878322      -0.323956      -3.159863
   85600.000000       0.001079      -0.000314      -0.000077      98.932509      -0.324332      -3.159883
   85650.000000       0.001079      -0.000314      -0.000077      98.986698      -0.324712      -3.159884
   85700.000000       0.001079      -0.000314      -0.000077      99.040887      -0.325092      -3.159863
   85750.000000       0.001079      -0.000314      -0.000077      99.095078      -0.325471      -3.159822
   85800.000000       0.001079      -0.000314      -0.000077      99.149267      -0.325846      -3.159761
   85850.000000       0.001079      -0.000314      -0.000077      99.203455      -0.326216      -3.159679
   85900.000000       0.001079      -0.000314      -0.000076      99.257641      -0.326578      -3.159579
   85950.000000       0.001079      -0.000313      -0.000075      99.311824      -0.326930      -3.159460
   86000.000000       0.001079      -0.000313      -0.000074      99.366004      -0.327271      -3.159324
